imdbID,Title,Actors,Genre,Country,Language,Production,Rated,Runtime,Year,imdbRating,Responsibility,popularity2,rating,totalVotes,budget2
tt3717016,After the Ball, Lauren Holly,Comedy,Canada,"English,French,Italian",Pacific Northwest Pictures,NOT RATED,101,2015,5.9,Screenplay,5.965,6.4,145,161820
tt0120004,The Relic, James Whitmore,Horror,"UK,Germany,Japan,USA",English,Paramount,R,110,1997,5.7,Novel,7.663,5.9,196,33956608
tt0120324,A Simple Plan, Brent Briscoe,Crime,"UK,Germany,France,USA,Japan",English,Paramount,R,121,1998,7.5,Novel,10.31,7.1,352,16316273
tt0449467,Babel, Peter Wight,Drama,"France,USA","English,Spanish,French",Paramount Classics,R,143,2006,7.5,Adaptation,12.457,7.1,1852,135330182
tt0106912,Fire in the Sky, Peter Berg,Biography,USA,English,Paramount Home Video,PG-13,109,1993,6.5,Book,7.318,6.5,202,19724334
tt0103594,1492: Conquest of Paradise, Loren Dean,Adventure,"France,Spain,USA",English,Paramount Home Video,PG-13,154,1992,6.5,Screenplay,10.519,6.2,344,7191399
tt0099371,Days of Thunder, Randy Quaid,Action,USA,"English,French",Paramount Home Video,PG-13,107,1990,5.9,story,13.38,6.1,598,157920733
tt0105327,School Ties, Randall Batinkoff,Drama,USA,"English,French",Paramount Home Video,PG-13,106,1992,6.9,story,9.325,6.4,154,14715067
tt0087298,Friday the 13th: The Final Chapter, Kimberly Beck,Horror,USA,English,Paramount Home Video,R,91,1984,6,characters,11.55,5.9,464,32980880
tt0113691,Losing Isaiah, Cuba Gooding Jr.,Drama,USA,English,Paramount Home Video,R,111,1995,6.4,Novel,4.113,6.6,43,7603766
tt0110146,Intersection, Martin Landau,Drama,USA,English,Paramount Home Video,R,98,1994,5.3,Screenplay,5.502,5.3,68,21355893
tt0080461,"Bon Voyage, Charlie Brown (and Don't Come Back!!)", Debbie Muller,Animation,USA,"English,French",Paramount Pictures,G,75,1980,7.4,Comic,1.714,6.6,23,2013193
tt0268397,Jimmy Neutron: Boy Genius, Jeffrey Garcia,Animation,USA,English,Paramount Pictures,G,82,2001,6,story,13.493,5.6,429,80936232
tt6644200,A Quiet Place, Millicent Simmonds,Drama,USA,English,Paramount Pictures,NOT RATED,95,2018,8.7,Screenplay,28.893,7.3,5675,340677200
tt0416236,The Spiderwick Chronicles, Sarah Bolger,Adventure,USA,English,Paramount Pictures,PG,96,2008,6.6,Screenplay,12.864,6.4,1293,162839667
tt1192628,Rango, Ned Beatty,Animation,USA,English,Paramount Pictures,PG,107,2011,7.2,story,11.59,6.6,3344,0
tt0157472,Clockstoppers, Michael Biehn,Action,USA,English,Paramount Pictures,PG,94,2002,5.2,story,8.762,5,132,38793283
tt0111280,Star Trek: Generations, LeVar Burton,Action,USA,English,Paramount Pictures,PG,118,1994,6.6,television series,6.975,6.5,655,120000000
tt0790724,Jack Reacher, David Oyelowo,Action,USA,English,Paramount Pictures,PG-13,130,2012,7,Book,15.305,6.4,4100,218340595
tt0251127,How to Lose a Guy in 10 Days, Annie Parisse,Comedy,"USA,Germany",English,Paramount Pictures,PG-13,116,2003,6.4,Book,12.524,6.6,1758,177371441
tt0180734,Hardball, Bryan Hearne,Drama,"USA,Germany","English,German",Paramount Pictures,PG-13,106,2001,6.4,Book,5.844,6.4,234,40222729
tt0327162,The Stepford Wives, Glenn Close,Comedy,USA,English,Paramount Pictures,PG-13,93,2004,5.2,Book,10.951,5.6,646,102000000
tt1293847,xXx: Return of Xander Cage, Kris Wu,Action,"USA,China,Canada","English,Mandarin,Spanish",Paramount Pictures,PG-13,107,2017,5.2,characters,22.313,5.6,2415,346147658
tt1291150,Teenage Mutant Ninja Turtles, Alan Ritchson,Action,USA,English,Paramount Pictures,PG-13,101,2014,5.8,characters,31.735,5.8,4192,477200000
tt0101272,The Addams Family, Dan Hedaya,Comedy,USA,"English,Italian,French",Paramount Pictures,PG-13,99,1991,6.9,characters,13.689,6.9,2019,191502426
tt1219827,Ghost in the Shell, Juliette Binoche,Action,"UK,China,India,USA","English,Japanese",Paramount Pictures,PG-13,107,2017,6.4,Comic,16.758,6,5056,169801921
tt0109830,Forrest Gump, Michael Conner Humphreys,Drama,USA,English,Paramount Pictures,PG-13,142,1994,8.8,Novel,27.306,8.4,14516,677945399
tt0469641,World Trade Center, Anthony Piccininni,Drama,USA,English,Paramount Pictures,PG-13,129,2006,6,Original story ,8.357,6,764,162945894
tt0325703,Lara Croft Tomb Raider: The Cradle of Life, Chris Barrie,Action,"USA,Germany,Japan,UK","English,German,Japanese",Paramount Pictures,PG-13,117,2003,5.5,Screenplay,16.603,5.7,2470,156505388
tt0408985,Last Holiday, Giancarlo Esposito,Comedy,USA,"English,French",Paramount Pictures,PG-13,112,2006,6.4,Screenplay,7.563,6.6,260,38399961
tt0435705,Next, Thomas Kretschmann,Action,USA,"English,French,German",Paramount Pictures,PG-13,96,2007,6.2,Screenplay,11.835,5.9,1491,76066841
tt2671706,Fences, Jovan Adepo,Drama,"USA,Canada",English,Paramount Pictures,PG-13,139,2016,7.2,Screenplay,10.521,6.8,1445,64414761
tt0398165,The Longest Yard, Nelly,Comedy,USA,English,Paramount Pictures,PG-13,113,2005,6.4,story,11.145,6.4,1529,190320568
tt0267626,K-19: The Widowmaker, Roman Podhora,Drama,"UK,Germany,USA,Canada","English,German",Paramount Pictures,PG-13,138,2002,6.7,story,12.576,6.4,452,35168966
tt0249478,Domestic Disturbance, Debra Mooney,Crime,USA,English,Paramount Pictures,PG-13,89,2001,5.5,story,7.615,5.6,180,54249294
tt0253754,Star Trek: Nemesis, LeVar Burton,Action,USA,English,Paramount Pictures,PG-13,116,2002,6.4,television series,13.818,6.2,706,67312826
tt2473682,Paranormal Activity: The Marked Ones, Renee Victor,Horror,USA,"English,Spanish",Paramount Pictures,R,84,2014,5,Movie,28.724,5.2,737,86362372
tt0368008,The Manchurian Candidate, Dorian Missick,Drama,USA,English,Paramount Pictures,R,129,2004,6.6,Novel,10.891,6.3,696,96105964
tt0144214,The General's Daughter, Timothy Hutton,Crime,"USA,Germany",English,Paramount Pictures,R,116,1999,6.3,Novel,27.17,6.2,367,149705852
tt0120784,Payback, David Paymer,Action,USA,English,Paramount Pictures,R,100,1999,7.1,Novel,13.429,6.7,841,161626121
tt1411238,No Strings Attached, Cary Elwes,Comedy,USA,English,Paramount Pictures,R,108,2011,6.2,Screenplay,15.344,6.2,2549,147780440
tt0085407,The Dead Zone, Herbert Lom,Horror,"USA,Canada",English,Paramount Pictures,R,103,1983,7.2,Screenplay,9.967,7,585,20766616
tt1711525,Office Christmas Party, Jennifer Aniston,Comedy,USA,English,Paramount Pictures,R,105,2016,5.8,Screenplay,8.7,5.6,1166,114501299
tt0118771,Breakdown, M.C. Gainey,Action,USA,English,Paramount Pictures,R,93,1997,6.9,story,24.409,6.6,348,50159144
tt0227445,The Score, Angela Bassett,Crime,"USA,Germany","English,French",Paramount Pictures,R,124,2001,6.8,story,10.181,6.7,735,113579918
tt0082782,My Bloody Valentine, Keith Knight,Horror,Canada,English,Paramount Pictures,R,90,1981,6.2,story,7.059,6.3,136,5672031
tt0063356,No Way to Treat a Lady, Eileen Heckart,Comedy,USA,English,Paramount Pictures,NOT RATED,108,1968,7.1,Screenplay,2.157,6.6,15,3100000
tt1230168,Same Kind of Different as Me, Jon Voight,Drama,USA,English,Paramount Pictures / Pure Flix,PG-13,119,2017,6.3,Screenplay,8.466,6.8,103,6423381
tt1446192,Rise of the Guardians, Isla Fisher,Animation,USA,"English,French",Paramount Studios,PG,97,2012,7.3,Screenplay,16.249,7.3,3635,306941670
tt0970179,Hugo, Chloë Grace Moretz,Adventure,USA,English,Paramount Studios,PG,126,2011,7.5,Screenplay,12.231,7.1,4038,185770160
tt0419887,The Kite Runner, Sayed Jafar Masihullah Gharibzada,Drama,"USA,China",English,Paramount Vantage,PG-13,128,2007,7.6,Screenplay,8.904,7.3,694,73276047
tt0959337,Revolutionary Road, Jonathan Roumie,Drama,"USA,UK",English,Paramount Vantage,R,119,2008,7.3,Screenplay,11.661,6.9,1757,75225693
tt0448694,Puss in Boots, Billy Bob Thornton,Animation,USA,"English,Spanish",Paramount/Dreamworks,PG,90,2011,6.7,Screenplay,10.494,6.3,1380,554987477
tt4535650,Dilwale, Kriti Sanon,Action,India,Hindi,Red Chillies Entertainment,NOT RATED,158,2015,5.3,Screenplay,6.637,6.3,116,61000000
tt1667353,Mirror Mirror, Nathan Lane,Adventure,"USA,Canada",English,Relativity Media,PG,106,2012,5.6,Screenplay,19.121,5.8,2055,183018522
tt1547230,Judy Moody and the Not Bummer Summer, Kristoffer Ryan Winters,Comedy,USA,English,Relativity Media,PG,91,2011,4.2,Screenplay,2.015,4.9,26,14166853
tt1219289,Limitless, Andrew Howard,Mystery,USA,"English,Italian,Mandarin,French",Relativity Media,PG-13,105,2011,7.4,Screenplay,14.658,7.1,6184,161849455
tt2461150,Masterminds, Ross Kimball,Action,USA,"English,Spanish",Relativity Media,PG-13,95,2016,5.8,Screenplay,9.443,5.7,1056,29200000
tt1972779,The Best of Me, Liana Liberato,Drama,USA,English,Relativity Media,PG-13,118,2014,6.7,Screenplay,8.571,7.3,1486,35926213
tt1713476,The Bay, Frank Deal,Horror,USA,English,Roadside Attraction,R,84,2012,5.6,Screenplay,5.915,5.5,338,30668
tt0480239,Atlas Shrugged: Part I, Edi Gathegi,Drama,USA,English,Rocky Mountain Pictures,PG-13,97,2011,5.7,Screenplay,6.192,5.2,87,4627375
tt0455960,The Hitcher, Neal McDonough,Action,USA,English,Rogue Pictures (Focus),R,84,2007,5.6,Screenplay,26.763,5.7,422,25399945
tt1990314,Robot & Frank, Peter Sarsgaard,Comedy,USA,English,Samuel Goldwyn Films,PG-13,89,2012,7.1,Screenplay,5.831,6.9,616,3325038
tt3716530,Elle, Charles Berling,Crime,"France,Germany,Belgium",French,SBS Productions,R,130,2016,7.2,Novel,10.307,6.7,975,2341534
tt0455857,When a Stranger Calls, Tessa Thompson,Crime,USA,English,Screen Gems,PG-13,87,2006,5.1,Screenplay,21.979,5.5,519,66966987
tt0775539,Stomp the Yard, Darrin Dewitt Henson,Drama,USA,English,Screen Gems,PG-13,109,2007,5.3,Screenplay,8.444,6.3,164,75511123
tt0425601,Trailer Park Boys: The Movie, Lucy Decoutere,Comedy,Canada,English,Screen Media Films,R,95,2006,7.3,Screenplay,5.858,6.9,70,3833507
tt0100477,The Rescuers Down Under, Tristan Rogers,Animation,USA,English,Silver Screen Partners IV,G,77,1990,6.9,Animation,2.338,6.6,579,47431461
tt0473444,Curse of the Golden Flower, Ye Liu,Action,China,Mandarin,Sony Classic Pictures,R,114,2006,7,play,30.184,6.7,345,78568977
tt4257926,Miracles from Heaven, Brighton Sharbino,Biography,USA,English,Sony Pictures,PG,109,2016,7.1,Book,9.268,7.1,462,73983359
tt1051904,Goosebumps, Ryan Lee,Adventure,"USA,Australia",English,Sony Pictures,PG,103,2015,6.3,Screenplay,29.439,6.2,2090,158162788
tt0423294,Surf's Up, Jon Heder,Animation,USA,English,Sony Pictures,PG,85,2007,6.7,Screenplay,10.646,6.1,1199,149044513
tt3322364,Concussion, Gugu Mbatha-Raw,Biography,"UK,Australia,USA",English,Sony Pictures,PG-13,123,2015,7.1,Book,11.527,7.1,1421,50363790
tt2191701,Grown Ups 2, David Spade,Comedy,USA,"English,Spanish",Sony Pictures,PG-13,101,2013,5.4,characters,13.685,5.9,2049,246984278
tt1535109,Captain Phillips, Barkhad Abdirahman,Biography,USA,English,Sony Pictures,PG-13,134,2013,7.8,Screenplay,15.966,7.6,3857,95000000
tt1640484,Jumping the Broom, Loretta Devine,Comedy,USA,English,Sony Pictures,PG-13,112,2011,5.7,Screenplay,9.554,6.1,96,37710610
tt2120120,Pixels, Peter Dinklage,Action,"USA,China,Canada","English,Hindi,Japanese,English",Sony Pictures,PG-13,105,2015,5.6,Screenplay,17.63,5.6,4372,243637091
tt0259324,Ghost Rider, Peter Fonda,Action,"USA,Australia",English,Sony Pictures,PG-13,114,2007,5.2,Screenplay,16.173,5.4,3164,228738393
tt1872181,The Amazing Spider-Man 2, Dane DeHaan,Action,USA,English,Sony Pictures,PG-13,142,2014,6.7,Screenplay,26.239,6.4,7084,705717432
tt0382625,The Da Vinci Code, Jean Reno,Mystery,"USA,France,UK","English,French,Spanish",Sony Pictures,PG-13,149,2006,6.6,Screenplay,17.841,6.6,5020,767820459
tt1606389,The Vow, Sam Neill,Drama,"USA,France,Australia,UK,Germany,Canada",English,Sony Pictures,PG-13,104,2012,6.8,Screenplay,13.773,7.1,2367,196114570
tt3862750,The Perfect Guy, L. Scott Caldwell,Drama,USA,English,Sony Pictures,PG-13,100,2015,5.6,story,6.211,5.7,209,60273173
tt2513074,Billy Lynn's Long Halftime Walk, Mason Lee,Drama,"UK,China,USA",English,Sony Pictures,R,113,2016,6.3,Novel,7.502,5.9,304,30930984
tt1124035,The Ides of March, Paul Giamatti,Drama,USA,English,Sony Pictures,R,101,2011,7.1,Screenplay,9.639,6.7,1388,75993061
tt1956620,Sex Tape, Ellie Kemper,Comedy,USA,English,Sony Pictures,R,94,2014,5.1,Screenplay,22.369,5.3,2644,126069509
tt0455944,The Equalizer, David Harbour,Action,USA,"English,Spanish",Sony Pictures,R,132,2014,7.2,television series,26.238,7.2,4883,192330738
tt4877122,The Emoji Movie, Maya Rudolph,Animation,USA,English,Sony Pictures Animation,PG,86,2017,3,Screenplay,40.023,5.4,1416,216909830
tt0432291,The Fog, DeRay Davis,Horror,USA,English,Sony Pictures Classics,PG-13,100,2005,3.6,Screenplay,9.267,4.1,324,46
tt0857265,Sleuth, Harold Pinter,Drama,"UK,USA",English,Sony Pictures Classics,R,88,2007,6.5,Adaptation,24.476,6.4,261,342835
tt0183659,Pollock, Marcia Gay Harden,Biography,USA,English,Sony Pictures Classics,R,122,2000,7,Book,6.4,6.8,142,8
tt0318761,Thumbsucker, Arvin V. Entena,Comedy,USA,English,Sony Pictures Classics,R,96,2005,6.6,Novel,7.545,6.4,115,1919197
tt0379725,Capote, Craig Archibald,Biography,"USA,Canada",English,Sony Pictures Classics,R,114,2005,7.4,Screenplay,7.733,7,684,49084830
tt0117008,Matilda, Embeth Davidtz,Comedy,USA,English,Sony Pictures Home Entertainment,PG,102,1996,6.9,Book,11.426,7.1,2038,33459416
tt0110657,The Next Karate Kid, Constance Towers,Action,USA,English,Sony Pictures Home Entertainment,PG,107,1994,4.4,characters,8.705,5.1,402,15826984
tt0113497,Jumanji, Bradley Pierce,Adventure,USA,"English,French",Sony Pictures Home Entertainment,PG,104,1995,6.9,Screenplay,4.896,7.2,5856,262797249
tt0105265,A River Runs Through It, Brenda Blethyn,Drama,USA,English,Sony Pictures Home Entertainment,PG,123,1992,7.3,story,23.952,7.2,432,43440294
tt0102782,Return to the Blue Lagoon, Courtney Barilla,Adventure,USA,English,Sony Pictures Home Entertainment,PG-13,102,1991,5.1,Book,11.86,5.6,323,2807854
tt0103976,City of Joy, Shabana Azmi,Drama,"France,UK",English,Sony Pictures Home Entertainment,PG-13,132,1992,6.4,Book,3.93,6.5,62,14683921
tt0109439,City Slickers II: The Legend of Curly's Gold, Jack Palance,Comedy,USA,English,Sony Pictures Home Entertainment,PG-13,116,1994,5.5,characters,8.662,5,154,43
tt0105824,Wind, Jack Thompson,Action,"USA,Japan",English,Sony Pictures Home Entertainment,PG-13,126,1992,6.5,story,2.498,6.5,11,5519569
tt0113071,First Knight, Ben Cross,Action,"USA,UK",English,Sony Pictures Home Entertainment,PG-13,134,1995,5.9,story,9.297,6,559,127600435
tt0090660,Armed and Dangerous, Kenneth McMillan,Action,USA,English,Sony Pictures Home Entertainment,PG-13,88,1986,5.6,story,5.863,5.5,69,15945534
tt0117765,Striptease, Ving Rhames,Comedy,USA,English,Sony Pictures Home Entertainment,R,115,1996,4.3,Book,25.624,4.7,351,113309743
tt0120201,Starship Troopers, Jake Busey,Action,USA,English,Sony Pictures Home Entertainment,R,129,1997,7.2,Screenplay,16.559,6.8,2414,121214377
tt0113613,The Last Supper, Jonathan Penner,Comedy,USA,English,Sony Pictures Home Entertainment,R,92,1995,6.8,Screenplay,9.294,6.8,127,442965
tt0112442,Bad Boys, Michael Taliferro,Action,USA,English,Sony Pictures Home Entertainment,R,119,1995,6.8,story,17.44,6.6,2879,141407024
tt0109327,Brainscan, Amy Hargreaves,Comedy,"Canada,USA,UK",English,Sony Pictures Home Entertainment,R,96,1994,6.1,story,8.117,6,97,4352094
tt0320691,Underworld, Shane Brolly,Action,"USA,UK,Germany",English,Sony Screen Gems,R,121,2003,7,story,14.624,6.7,3801,95708457
tt0401855,Underworld: Evolution, Derek Jacobi,Action,"USA,Canada","English,Mandarin",Sony/Screen Gems,R,106,2006,6.7,Screenplay,10.804,6.4,2313,111340801
tt0320244,Party Monster, Dillon Woolley,Biography,USA,English,Strand Releasing,R,98,2003,6.3,Book,6.117,6.2,90,742898
tt3666024,The Red Turtle, Axel Devillers,Animation,"France,Belgium,Japan","French,English,Japanese",Studio Ghibli,PG,80,2016,7.6,story,9.499,7.6,547,921974
tt1741273,Secret in Their Eyes, Dean Norris,Crime,"USA,UK,Spain",English,STX Entertainment,PG-13,111,2015,6.3,Screenplay,28.573,6.3,683,34854990
tt1124037,Free State of Jones, Keri Russell,Action,USA,English,STX Entertainment,R,139,2016,6.9,Screenplay,34.503,6.6,773,25035950
tt4209788,Molly's Game, Michael Cera,Biography,"China,USA,Canada",English,STXfilms,R,140,2017,7.6,Screenplay,16.439,7.1,1678,59284015
tt1554091,A Better Life, José Julián,Drama,USA,"English,Spanish",Summit Entertainment,PG-13,98,2011,7.2,Screenplay,4.537,7.1,95,1759252
tt1509767,The Three Musketeers, Christian Oliver,Action,"Germany,France,UK,USA",English,Summit Entertainment,PG-13,110,2011,5.8,Screenplay,12.043,5.7,1564,132274484
tt1658801,Freeheld, Steve Carell,Biography,USA,English,Summit Entertainment,PG-13,103,2015,6.5,Screenplay,8.708,7.4,350,573335
tt1135985,Sex Drive, James Marsden,Adventure,USA,English,Summit Entertainment,R,109,2008,6.5,Screenplay,11.825,6.1,558,18755936
tt2119532,Hacksaw Ridge, Milo Gibson,Biography,"Australia,USA","English,Japanese",Summit Entertainment,R,139,2016,8.2,Screenplay,20.065,8.1,6495,175302354
tt1587729,71: Into the Fire, Seung-woo Kim,Action,USA,English,Taewon Entertainment,NOT RATED,120,2010,7.4,Screenplay,4.856,7,59,20967660
tt4853102,Batman: The Killing Joke, Ray Wise,Animation,USA,English,The Answer Studio,R,76,2016,6.5,Novel,30.649,6.3,861,3775000
tt1441951,Quartet, Pauline Collins,Comedy,UK,"English,Italian,French",The Weinstein Co.,PG-13,94,2012,6.8,play,8.021,6.6,207,59520298
tt1714203,Piranha 3DD, Jean-Luc Bilodeau,Comedy,USA,English,The Weinstein Co.,R,83,2012,3.8,characters,26.727,4.2,498,8493728
tt0900387,Suite Française, Eric Godon,Drama,"UK,France,Canada,Belgium,USA","English,German,French",The Weinstein Company,NOT RATED,107,2014,6.9,Screenplay,6.52,7.4,654,9104716
tt1109624,Paddington, Geoffrey Palmer,Animation,"UK,France,USA",English,The Weinstein Company,PG,95,2014,7.2,Screenplay,12.03,7,1880,259207227
tt2431286,Philomena, Mare Winningham,Biography,"UK,USA,France",English,The Weinstein Company,PG-13,98,2013,7.6,Screenplay,12.095,7.4,932,100129872
tt2707858,Yves Saint Laurent, Laura Smet,Biography,"France,Belgium","French,English,Japanese",The Weinstein Company,R,106,2014,6.2,Screenplay,6.59,6.7,456,21026290
tt2884018,Macbeth, Marion Cotillard,Drama,"UK,France,USA",English,The Weinstein Company,R,113,2015,6.7,Screenplay,10.034,6.5,849,12601706
tt0491203,Tulip Fever, Holliday Grainger,Drama,"UK,USA",English,The Weinstein Company,R,105,2017,6.2,Screenplay,8.031,6.4,299,3425664
tt1780762,Aftershock, Natasha Yarovenko,Action,USA,"Spanish,English",The Weinstein Company,R,89,2012,4.8,story,6.926,5.2,168,58510
tt0102603,Oscar, Paul Greco,Comedy,USA,"English,Italian",Touchstone Pictures,PG,109,1991,6.4,play,8.788,6.3,225,23562716
tt0120032,Romy and Michele's High School Reunion, Alan Cumming,Comedy,USA,English,Touchstone Pictures,R,92,1997,6.2,play,27.167,6.1,251,29235353
tt2024519,The Broken Circle Breakdown, Geert Van Rampelberg,Drama,Belgium,"English,Dutch",Tribeca Film,NOT RATED,111,2012,7.8,play,5.851,7.8,579,5475058
tt0112922,The Day of the Beast, Terele Pávez,Action,Spain,"Spanish,Italian",Trimark Pictures,R,99,1995,7.5,Screenplay,6.42,7.2,200,4367497
tt0102057,Hook, Bob Hoskins,Adventure,USA,English,TriStar Pictures,PG,142,1991,6.7,Book,13.444,6.8,2880,300854823
tt0118665,Baby Geniuses, Peter MacNicol,Comedy,USA,English,TriStar Pictures,PG,97,1999,2.6,story,8.376,3.7,157,36450736
tt0108160,Sleepless in Seattle, Victor Garber,Comedy,USA,English,TriStar Pictures,PG,105,1993,6.8,story,10.126,6.7,1094,227799884
tt0111686,New Nightmare, Matt Winston,Fantasy,USA,English,Turner Home Entertainment,R,112,1994,6.4,characters,29.163,6.4,552,18090181
tt0086190,Star Wars: Episode VI - Return of the Jedi, Billy Dee Williams,Action,USA,English,Twentieth Century Fox,PG,131,1983,8.3,Screenplay,25.414,8,7963,572700000
tt0119896,Picture Perfect, Olympia Dukakis,Comedy,USA,English,Twentieth Century Fox Home Entertainment,PG-13,105,1997,5.5,story,8.785,5.2,186,44332015
